ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system,refund_amount_normalized,canonical
TK-240444,2025-02-05 09:15,2025-02-05 15:52,2025-02-05 16:25,resolved,email,C108886,,VA-SP-ORB,Connectivity,Normal,Email Frontline,A3018,0,,599900.0,WTY-BUYBACK,Y,it goes silent for a second every few minutes and comes back. please advise,issue: intermittent disconnects | checked interference sources -> replacement raised. -- Reversed the payment and dispatched a new one under RMA. ~Krishna,legacy_fd,5999.0,True
TK-240448,2025-02-05 10:22,2025-02-05 11:01,2025-02-05 11:20,resolved,chat,C105431,,VA-SW-FIT,Other,Normal,Chat Frontline,A3007,0,,1999.0,CANCEL,N,"Hi team,
Got the fit band from vireo.in 3 weeks back.  Want to cancel my order.
I tried cancel button, greyed out.
Please resolve asap.",see prev,helpdesk,1999.0,True
TK-240454,2025-02-05 19:52,2025-02-05 20:34,2025-02-05 21:00,resolved,voice,C109094,VR903320,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,4.0,249900.0,DUP-PAYMENT,N,[IVR transcript] payment went through but I got no order id. can someone fix this?,Contact re failed order after payment. Asekd for UTR. Refuunded Rs 2499. Closing.,legacy_fd,2499.0,True
TK-240460,2025-02-06 14:12,2025-02-06 14:16,2025-02-06 14:46,resolved,chat,C105729,VR909045,VA-HP-ST2,Delivery & Shipping,High,Logistics,A3030,0,,42500.0,RETURN-QC-OK,N,"Dear Sir/Madam,

I am writing with reference to my order of Strata 2 placed on 30/01. Ordered black, got white, not what I asked for. I have rechecked my order. I request you to look into this matter at the earliest.

Regards,
Kunal Patel",Reported: wrong item delivered. Verified order vs delivered item photos. Full rfnd processed (425). //AIS,legacy_fd,425.0,True
TK-240466,2025-02-06 22:39,2025-02-06 22:45,,open,chat,C107485,VR888340,VA-AC-CH65,Billing & Payments,High,Billing,A3032,0,3.0,149900.0,DUP-PAYMENT,N,payment went through but i got no order id,"1. payment debited, no order
2. conf w/ payment gateway
3. refunded rs 1499 ~Sneha",legacy_fd,1499.0,True
TK-240477,2025-02-07 18:07,2025-02-07 18:45,2025-02-09 18:57,resolved,social,C107232,,VA-HP-ST3,Delivery & Shipping,Low,Logistics,A3030,0,,1399800.0,LOST-TRANSIT,N,"hi team,
this is regarding my strata 3 headphones.  tracking has said out for delivery for a week now.
i called the courier.
please advise.","Cust contacted re dlvry delayed. Checked AWB with crr. Refund approved, Rs 13998, 5-7 working days. //AIS",legacy_fd,13998.0,True
TK-240479,2025-02-07 21:12,2025-02-07 21:14,2025-02-08 21:28,resolved,chat,C103873,,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3030,0,,33200.0,GW-OTHER,N,"hello ji
the parcel looked like it was kiccked here from the warehouse, and the unit has a crack
itna paisa diya hai",Reported: transit damage. chk with crr for damage claim. Replacement dispatched.,legacy_fd,332.0,True
TK-240483,2025-02-08 09:19,2025-02-08 11:01,2025-02-08 11:22,resolved,voice,C105878,VR906638,VA-HP-ST3,Charging & Battery,Normal,Voice Frontline,A3025,0,,559900.0,GW-OTHER,Y,"team,
the promised 45 hours is nowhere close, i get maybe 2
please help karo
strata 3 VR906638
urgent",esc to wty. issue: rapid battery drain. adv disabling anc/aod to test. | both refund & replacement given as cx threatened social media. //KOM,legacy_fd,5599.0,True
TK-240484,2025-02-08 12:25,2025-02-08 12:27,2025-02-08 12:43,resolved,chat,C103279,VR884415,VA-EB-AIR,Other,High,Chat Frontline,A3006,0,,1439.0,CANCEL,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the AirLite buds (VR884415) placed on February 03. MY SON ORDERED THIS WITHOUT ASKING, PLEASE REVERSE. I have tried cancel button, greyed out. I request you to process a refund to my original payment method.

Yours faithfully,
Ishaan Sandhu",full refund processed (1439). issue: order cancellation. checked shipment status. -VB,helpdesk,1439.0,True
TK-240492,2025-02-08 22:49,2025-02-08 22:58,2025-02-08 23:11,resolved,chat,C104760,,VA-SW-NX1,Other,High,Chat Frontline,A3017,0,,4749.0,GW-OTHER,N,"hello,
i bought my nexa on 25 jan. ordered the wrong colour, don't ship it.
please help",cx says cancel ord. cancelled before dispatch. full rfnd processed (4749). -KS,helpdesk,4749.0,True
TK-240495,2025-02-09 10:31,2025-02-09 10:49,2025-02-10 11:11,resolved,voice,C102706,VR905704,VA-EB-AIR,Delivery & Shipping,Low,Logistics,A3028,0,5.0,72000.0,RETURN-QC-OK,N,[IVR transcript] noobdy came for the pickup.  please resolve asap,"1. pkp not done
2. re-raised pkp w/ crr
3. rfnd of rs 720 initiated to source",legacy_fd,720.0,True
TK-240496,2025-02-09 11:36,2025-02-09 13:46,2025-02-09 14:23,resolved,email,C105932,VR881631,VA-EB-AIR,Billing & Payments,Normal,Billing,A3032,0,2.0,36000.0,GW-OTHER,N,"sir ji
two entries of rs 2499 on my sttatement for one pair of earbuds
pls help karo
anyone there","1. duplicate payment
2. checked pg for duplicate txn
3. duplicate refunded to source ~Sneha",legacy_fd,360.0,True
TK-240505,2025-02-09 19:22,2025-02-09 23:05,2025-02-09 23:17,resolved,email,C100787,,VA-EB-PL1,Delivery & Shipping,Low,Logistics,A3029,0,3.0,224900.0,GW-OTHER,N,"Hi there, Got the Pulse buds form vireo.in 2 weeks ago. Package not delivered even after 15 days. I checked with neighbours. Nothing changed. Need this sorted this week. Rgds",refund of rs 2249 initiated to source. issue: shipment not received. checked awb with courier. -RM,legacy_fd,2249.0,True
TK-240515,2025-02-10 11:30,2025-02-10 13:44,2025-02-10 14:24,closed,social,C102032,,VA-EB-AIR,Billing & Payments,High,Billing,A3034,0,,179900.0,DUP-PAYMENT,N,"Hi, Got AirLite from vireo.in 2 weeks ago.  Card charged two times. Please call me on my registered number. Thanks, Daniel",refund of rs 1799 initiated to source,legacy_fd,1799.0,True
TK-240523,2025-02-10 17:40,2025-02-10 17:40,2025-02-12 18:07,resolved,chat,C109008,,VA-EB-PL1,Returns & Refunds,Low,Returns Desk,A3036,0,,212400.0,RETURN-QC-OK,N,"Hey,
I bought the Pulse buds on 19/01. Refund not received yet.
Kindly look into it.","cx reached out - refund delay. chk reverse pickup QC status. Refund approved, Rs 2124, 5-7 working days. Closing.",legacy_fd,2124.0,True
TK-240524,2025-02-10 20:30,2025-02-10 20:40,2025-02-10 21:03,resolved,chat,C104996,,VA-HP-ST3,Billing & Payments,High,Billing,A3035,0,3.0,699900.0,DUP-PAYMENT,N,double payment deducted - kindly lok into it,Reported: charged twice. chk PG for duplicate txn. Refunded Rs 6999. Cx informed.,legacy_fd,6999.0,True
TK-240529,2025-02-11 08:47,2025-02-12 02:02,2025-02-15 02:13,resolved,email,C101228,VR882857,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3038,0,3.0,15000.0,RETURN-QC-OK,N,pickup scheduled but no one showed up. vr882857. need this sorted this week,"1. pkp missed
2. Checked pkp AWB
3. rfnd of Rs 150 initiated to source",legacy_fd,150.0,True
TK-240530,2025-02-11 09:30,2025-02-11 09:32,2025-02-12 09:48,resolved,chat,C106848,,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3038,0,,36000.0,GW-OTHER,N,"Hey, Bought teh AirLite buds around 25-01-2025 from vireo.in. The app said pickup today, that was on 25-01-2025. I rescheduled pickup twice. Nothing changed. How do I get this fixed?",cx: reverse pickup pending | checked pickup awb -> refunded rs 360,legacy_fd,360.0,True
TK-240531,2025-02-11 09:58,2025-02-11 13:10,2025-02-11 13:26,resolved,email,C102777,VR891100,VA-EB-PL1,Other,Normal,Email Frontline,A3019,0,,23700.0,CANCEL,N,"Hi team,
my Pulse purchased 2 weeks ago, order VR891100.  Want to cancel my order.
I tried cancel button, greyed out.
I want a replacement.
Regards Zaid","issue: cancel ord | cancelled beforre dispatch -> cancelled, rfnd initiated",legacy_fd,237.0,True
TK-240545,2025-02-12 20:04,2025-02-12 21:29,2025-02-12 21:58,resolved,voice,C106854,VR881791,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3030,0,,629900.0,GW-OTHER,Y,[IVR transcript] i ordered strata 3 and got something else. i want my money back,"Cust contacted re wrong variant received. Raised with warehouse. rplc dispatched. Credited full amount, new unit also going out tomorrow. //AIS",legacy_fd,6299.0,True
TK-240554,2025-02-13 12:50,2025-02-13 15:54,2025-02-13 16:15,resolved,voice,C106562,VR883209,VA-SW-NX2,Billing & Payments,High,Billing,A3035,0,,5199.0,GW-OTHER,N,[IVR transcript] payment went through but I got no order id. VR883209,"Cx repoorted payment debited, no ord. Confirmed with payment gateway. Refunded Rs 5199. Willl monitor.",helpdesk,5199.0,True
TK-240556,2025-02-13 17:18,2025-02-13 17:35,2025-02-18 17:56,closed,social,C107440,VR887187,VA-EB-AIR,Delivery & Shipping,High,Logistics,A3030,0,3.0,27000.0,DOA-REPL,N,"dear sir/madam, i bought airlite on 31/01. product arrived damaged. i refused nothing as i didn't notice till later. how do i get this fixed?",Cx reported unit rcvd damaged. Checked with crr for damage claim. Reverse pkp arranged.,legacy_fd,270.0,True
TK-240557,2025-02-13 19:38,2025-02-13 19:59,2025-02-15 20:14,resolved,voice,C102501,VR905967,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3002,1,4.0,5849.0,RETURN-QC-OK,N,"hii
nobody came for the pickup",pickup missed | checked pickup awb -> refund of rs 5849 initiated to source | xfer chat frontline [closed],helpdesk,5849.0,True
TK-240559,2025-02-14 05:50,2025-02-14 05:57,2025-02-14 06:11,resolved,chat,C101254,VR894461,VA-SP-ORB,Delivery & Shipping,Normal,Logistics,A3029,0,5.0,60000.0,CANCEL,N,"hi
my son ordered this without asking, pleaase revese
my orbit
??","cancelled, refund initiated. issue: order cancellation. cancelled before dispatch. -RM",legacy_fd,600.0,True
TK-240564,2025-02-14 11:17,2025-02-14 12:09,2025-02-14 12:29,resolved,email,C108796,VR894083,VA-NB-ARC,Audio Quality,Normal,Email Frontline,A3022,0,4.0,129900.0,GW-OTHER,N,mic not working on calls.  VR894083. can someone fix this?,Ticket raised for mic issue. Tested on call w/ cx. Refund of Rs 1299 initiated to source.,legacy_fd,1299.0,True
TK-240568,2025-02-14 14:49,2025-02-14 15:17,2025-03-02 16:40,resolved,chat,C103627,VR897241,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3042,1,,161900.0,GW-OTHER,N,left side not charging in the case,issue: left earbud not taking charge | checked case led behaviour with cx -> refund of rs 1619 initiated to source | xfer escalations & wty,legacy_fd,1619.0,True
TK-240569,2025-02-14 19:27,2025-02-14 22:52,2025-02-14 23:10,resolved,email,C100307,,VA-EB-PL1,Other,Normal,Email Frontline,A3003,0,,4248.0,CANCEL,N,"hello vireo, ordered pulse 1 10 days ago. my son odrered this without asking, please reverse. i tried cancel button, greyed out. kiindly look into it. awaiting response, sneha arora","1. Cancel ord
2. Cancelled before dispatch
3. Full rfnd processed (4248)",helpdesk,4248.0,True
TK-240571,2025-02-14 21:41,2025-02-15 03:07,2025-02-15 03:42,resolved,email,C107490,VR898077,VA-HP-ST3,Billing & Payments,High,Billing,A3032,0,,699900.0,DUP-PAYMENT,N,"honestly regretting this purchase. i bought my strata 3 headphones on 31-01-2025. paid once, statement disagrees. i already waited a week. fix this or i am posting on twitter.",full rfnd processed (6999). issue: duplicate payment. chk pg for duplicate txn. ~Sneha,legacy_fd,6999.0,True
TK-240580,2025-02-16 01:56,2025-02-16 01:57,2025-02-16 02:09,resolved,chat,C107635,VR885168,VA-SW-FIT,Returns & Refunds,Normal,Returns Desk,A3038,0,,199900.0,RETURN-QC-OK,N,"nobody came for the pickup
VR885168","1. Pickup not done
2. Re-raised pickup w/ courier
3. Refunded Rs 1999",legacy_fd,1999.0,True
TK-240588,2025-02-16 12:47,2025-02-16 12:50,2025-02-18 13:04,resolved,chat,C107527,VR908181,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3027,0,3.0,249900.0,GW-OTHER,Y,Pathetic experience honestly. Got my Pulse from Flipkart around Diwali. package not delivered even after 12 days. I already checked with neighbours. Escalate this to someone senior.,"1. Shipment not rcvd
2. Raised ticket with courier partner
3. RTO conf, reshipped. -- Full rfnd issued & rplc dispatched as goodwill.",legacy_fd,2499.0,True
TK-240600,2025-02-17 12:38,2025-02-17 13:50,2025-02-17 14:06,resolved,social,C108852,,VA-SW-FIT,Billing & Payments,High,Billing,A3034,0,,179900.0,CANCEL,N,Got my Nexa Fit band from vireo.in 3 weeks back. Cancel order. Please call me on my registered number.,done (sop 5.4),legacy_fd,1799.0,True
TK-240604,2025-02-17 16:25,2025-02-17 17:00,2025-02-20 17:29,resolved,email,C106250,VR887051,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3036,0,,92600.0,RETURN-QC-OK,N,"Hi,
Order VR887051 (the Nexa 2). The return was accepted but the amount is nowhere in my account.
Can someone fix this?",cx reached out - rfeund pending. chk refund status on PG. Full refund processed (926). Cx satisfied on chat.,legacy_fd,926.0,True
TK-240618,2025-02-18 17:44,2025-02-18 17:48,2025-02-18 18:03,resolved,chat,C108620,VR887410,VA-SW-FIT,Returns & Refunds,Normal,Returns Desk,A3036,0,2.0,179900.0,GW-OTHER,N,"hi
refund not received yet
??",Customer reached out - reufnd not credited. Checked refund status on PG. ARN shared w/ cx. Closing.,legacy_fd,1799.0,True
TK-240619,2025-02-18 19:50,2025-02-18 20:19,2025-02-21 20:45,resolved,chat,C105438,,VA-AC-CBL,Returns & Refunds,Normal,Returns Desk,A3036,0,2.0,7200.0,RETURN-QC-OK,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of braided cable plaecd on 31-01-2025. I have been sitting at home for 3 days waiting for your courier. I have called courier. I request you to kindly arrange a replacement.

Sincerely,
Zoya Pillai",Customer reached out - pickpu missed. Re-raised pickup wiith crr. rfnd porcessed without pickup as goodwill. Case closed with cx consent. (SOP 5.4),legacy_fd,72.0,True
TK-240629,2025-02-19 12:01,2025-02-19 12:04,2025-02-19 12:31,resolved,chat,C104045,,VA-SP-ORB,Billing & Payments,High,Billing,A3033,0,,102000.0,DUP-PAYMENT,N,Not what I expected from Vireo.  Bought my Orbit around 18-02-2025 from Amazon. payment went through but I got no order id. I already tried logging out and in. Escalate this to someone senior.,"1. amount deducted without order
2. checked pg dashboard for txn
3. refund of rs 1020 initiated to source",legacy_fd,1020.0,True
TK-240630,2025-02-19 13:33,2025-02-19 16:29,2025-02-19 16:37,resolved,voice,C104927,VR889833,VA-HP-ST3,Other,Normal,Voice Frontline,A3026,0,,252000.0,CANCEL,N,"[IVR transcript] Very poor quality. Strata 3 purchased around Diwali, order VR889833. want to cancel my order. I already tried cancel button, greyed out. Refund. Now.",cx: cancel order | cancelled before dispatch -> rfnd of rs 2520 initiated to source,legacy_fd,2520.0,True
TK-240641,2025-02-20 08:11,2025-02-20 09:43,2025-02-20 10:05,resolved,email,C108764,VR905415,VA-SW-FIT,Billing & Payments,High,Billing,A3034,0,4.0,38000.0,GW-OTHER,N,"promo code shows invalid
VR905415
please advise",as discussed (sop 3.1),legacy_fd,380.0,True
TK-240642,2025-02-20 09:53,2025-02-20 11:54,2025-02-22 12:25,resolved,email,C107418,VR880623,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3038,0,,664900.0,RETURN-QC-OK,N,"product: my strata 3 headphones
purchased: january 29
issue: refnd was promised 10 days ago and nothing
tried: emailed twice
expected: fix","1. Refund pending
2. Checked reverse pickup QC status
3. Full refund processed (6649)",legacy_fd,6649.0,True
TK-240649,2025-02-20 13:32,2025-02-21 01:06,2025-02-22 01:17,resolved,email,C100132,,VA-HP-ST2,Returns & Refunds,Normal,Returns Desk,A3038,0,5.0,475.0,GW-OTHER,N,"hi team, i bought strta 2 on 28 jan. i have beeen sitting at hoem for 3 days waiting for ur courier. i caleld courier. nothing changed. i want my money back. rgds, zoya chopra","1. Reverse pickup pending
2. Checked pickup AWB
3. Refund of Rs 475 initiated to source",helpdesk,475.0,True
TK-240650,2025-02-20 13:35,2025-02-20 13:40,2025-02-20 14:12,resolved,chat,C104927,VR889833,VA-HP-ST3,Billing & Payments,High,Billing,A3033,0,4.0,629900.0,GW-OTHER,N,"Hi team, Got my Strata 3 headphones from vireo.in 3 weeks back.  I was charged twice for one order. I waited a week. How do I get this fixed?","1. charged twice
2. chk pg for duplicate txn
3. refund processed",legacy_fd,6299.0,True
TK-240652,2025-02-20 16:18,2025-02-20 23:01,2025-02-21 23:32,resolved,social,C102436,VR892641,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3037,0,,140000.0,RETURN-QC-OK,N,"HEY
REFUND WAS PROMISED 20 DAYS AGO & NOTHING
??",full refund processed (1400). issue: refund delay. checked refund status on pg. ~Manish,legacy_fd,1400.0,True
TK-240672,2025-02-21 20:10,2025-02-22 00:46,2025-02-24 01:15,closed,email,C102912,VR880618,VA-HP-ST2,Returns & Refunds,Normal,Returns Desk,A3037,0,,200000.0,RETURN-QC-OK,N,"hey
pickup scheduled but no one showed up
kindly do the needful",re: reverse pickup pending | re-raised pickup with courier -> rfnd of rs 2000 initiated to source ~Manish,legacy_fd,2000.0,True
TK-240682,2025-02-22 14:37,2025-02-22 15:30,2025-02-22 15:49,resolved,social,C100148,VR883621,VA-HP-ST3,Other,Normal,Chat Frontline,A3012,0,5.0,699900.0,GW-OTHER,N,"sir ji
ordered the wrong colour, don't ship it",customer states cancel order. cancelled before dispatch. full refund processed (6999).,legacy_fd,6999.0,True
TK-240686,2025-02-23 00:43,2025-02-23 00:46,2025-02-28 07:10,resolved,chat,C108918,VR896865,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,189900.0,WTY-BUYBACK,N,"dear sir/madam,

i am writing w/ reference to my order of the fit band (vr896865) placed on 15 nov.  no update on my repair. i have emailed twice. i request you to look into this matter at the earliest.

yours faithfully,
geeta kapoor
patna","warranty claim status | followed up with service centre -> full refund processed (1899)
refund issued; replacement not applicable (out of stock). ~Reyansh",legacy_fd,1899.0,True
